id,user_id,ordered_at,total
5586,200158,2022-10-10T12:53:02Z,7562
5587,200158,2022-10-11T03:09:20Z,7856
5588,200159,2022-10-17T23:53:39Z,8228
5589,200159,2022-10-19T01:01:25Z,6000
5590,200159,2022-10-20T23:26:29Z,4283
5591,200160,2022-10-09T07:08:18Z,1290
5592,200160,2022-10-10T09:14:27Z,9414
5593,200160,2022-10-10T16:53:31Z,2914
5594,200160,2022-10-11T12:21:57Z,6245
5595,200160,2022-10-12T06:19:45Z,2990
5596,200160,2022-10-12T10:56:59Z,4284
5597,200160,2022-10-13T09:35:43Z,5812
5598,200161,2022-10-14T22:02:28Z,11226
5599,200161,2022-10-16T06:46:27Z,2750
5600,200161,2022-10-16T10:50:16Z,3834
5601,200161,2022-10-18T00:00:57Z,10126
5602,200161,2022-10-19T20:56:14Z,1782
5603,200162,2022-10-11T07:34:33Z,1495
5604,200162,2022-10-12T10:34:21Z,1806
5605,200162,2022-10-13T11:30:20Z,5933
5606,200162,2022-10-15T04:06:44Z,2025
5607,200162,2022-10-15T20:07:58Z,2680
5608,200162,2022-10-17T13:47:07Z,4816
5609,200162,2022-10-19T10:35:01Z,10257
5610,200162,2022-10-19T13:37:00Z,692
5611,200162,2022-10-20T01:49:50Z,5420
5612,200163,2022-10-04T23:18:24Z,3177
5613,200163,2022-10-06T00:27:28Z,5271
5614,200163,2022-10-07T19:22:22Z,9312
5615,200163,2022-10-08T04:48:09Z,3845
5616,200163,2022-10-09T08:39:36Z,6817
5617,200163,2022-10-11T03:12:44Z,987
5618,200163,2022-10-12T23:48:10Z,6673
5619,200164,2022-10-25T03:18:28Z,815
5620,200164,2022-10-26T23:06:06Z,5375
5621,200164,2022-10-27T12:11:51Z,3505
5622,200165,2022-10-08T17:55:39Z,11129
5623,200165,2022-10-09T08:01:36Z,6467
5624,200165,2022-10-10T04:05:19Z,5787
5625,200165,2022-10-10T18:26:11Z,5112
5626,200165,2022-10-11T07:25:49Z,7145
5627,200165,2022-10-12T13:53:04Z,358
5628,200166,2022-10-13T04:29:54Z,5607
5629,200166,2022-10-14T14:11:37Z,3681
5630,200166,2022-10-16T03:03:19Z,2385
5631,200166,2022-10-18T00:37:38Z,537
5632,200166,2022-10-19T17:01:18Z,9805
5633,200166,2022-10-21T09:24:50Z,5565
5634,200167,2022-10-15T15:02:24Z,2352
5635,200167,2022-10-16T04:46:08Z,6205
5636,200167,2022-10-16T13:26:47Z,3325
5637,200167,2022-10-17T17:30:30Z,5537
5638,200169,2022-10-03T18:04:51Z,1552
5639,200169,2022-10-05T11:46:21Z,3442
5640,200169,2022-10-05T18:07:42Z,9247
5641,200169,2022-10-07T17:40:55Z,1432
5642,200169,2022-10-08T14:29:14Z,1156
5643,200170,2022-10-03T07:46:08Z,4675
5644,200170,2022-10-04T17:32:27Z,891
5645,200170,2022-10-05T16:53:29Z,6055
5646,200170,2022-10-06T13:47:31Z,1592
5647,200170,2022-10-07T00:43:30Z,6111
5648,200170,2022-10-08T07:57:07Z,6085
5649,200170,2022-10-09T00:26:34Z,2191
5650,200171,2022-10-18T20:26:17Z,2990
5651,200171,2022-10-19T18:14:12Z,4728
5652,200171,2022-10-20T20:50:44Z,5649
5653,200171,2022-10-21T07:39:13Z,3380
5654,200172,2022-10-04T13:14:34Z,4572
5655,200172,2022-10-04T16:02:16Z,7676
5656,200173,2022-10-03T20:06:32Z,2384
5657,200173,2022-10-04T19:10:15Z,2038
5658,200173,2022-10-06T06:11:55Z,5669
5659,200173,2022-10-07T22:14:45Z,5809
5660,200173,2022-10-08T09:18:09Z,1809
5661,200173,2022-10-09T09:57:13Z,8003
5662,200173,2022-10-10T04:59:13Z,990
5663,200175,2022-10-16T19:34:41Z,477
5664,200175,2022-10-16T23:05:00Z,6401
5665,200175,2022-10-18T18:41:10Z,5035
5666,200176,2022-10-15T11:30:33Z,4654
5667,200176,2022-10-17T02:37:10Z,9100
5668,200176,2022-10-18T01:13:01Z,4618
5669,200177,2022-10-17T15:49:10Z,7183
5670,200177,2022-10-18T03:24:23Z,8111
5671,200177,2022-10-18T21:26:34Z,5514
5672,200177,2022-10-20T04:47:53Z,5769
5673,200177,2022-10-21T01:57:41Z,1280
5674,200177,2022-10-22T16:13:44Z,8277
5675,200177,2022-10-23T14:24:28Z,598
5676,200177,2022-10-24T21:34:46Z,7629
5677,200177,2022-10-26T04:10:42Z,4659
5678,200178,2022-10-20T06:39:50Z,3902
5679,200178,2022-10-21T13:35:02Z,1863
5680,200178,2022-10-22T21:58:17Z,3632
5681,200178,2022-10-23T16:07:36Z,5270
5682,200178,2022-10-24T07:14:36Z,1112
5683,200180,2022-10-18T20:59:53Z,6881
5684,200180,2022-10-19T11:05:48Z,7670
5685,200180,2022-10-20T08:19:35Z,2190
5686,200180,2022-10-22T06:30:45Z,716
5687,200181,2022-10-06T10:58:31Z,2262
5688,200181,2022-10-06T17:38:59Z,5603
5689,200181,2022-10-07T20:56:38Z,4438
5690,200181,2022-10-09T06:33:29Z,4021
5691,200181,2022-10-10T00:35:17Z,2687
5692,200182,2022-10-09T08:05:40Z,5574
5693,200182,2022-10-10T21:35:05Z,6806
5694,200182,2022-10-12T09:08:54Z,1272
5695,200182,2022-10-12T22:13:47Z,8637
5696,200182,2022-10-14T10:41:43Z,4397
5697,200182,2022-10-16T07:33:09Z,4977
5698,200182,2022-10-16T09:40:15Z,1071
5699,200183,2022-10-11T15:00:32Z,6315
5700,200183,2022-10-12T12:47:58Z,9130
5701,200183,2022-10-13T09:39:30Z,2951
5702,200183,2022-10-14T17:37:25Z,1190
5703,200183,2022-10-15T16:50:26Z,5274
5704,200183,2022-10-15T23:58:10Z,7759
5705,200183,2022-10-17T14:03:50Z,796
5706,200183,2022-10-18T00:41:31Z,8978
5707,200185,2022-10-07T20:46:37Z,4479
5708,200185,2022-10-08T04:12:36Z,4821
5709,200185,2022-10-09T13:50:59Z,8447
5710,200185,2022-10-10T03:05:22Z,2152
5711,200186,2022-10-03T18:26:58Z,297
5712,200186,2022-10-05T16:39:48Z,2732
5713,200186,2022-10-06T00:44:17Z,4053
5714,200186,2022-10-06T22:16:21Z,7065
5715,200187,2022-10-01T08:31:12Z,3171
5716,200187,2022-10-02T16:00:41Z,2634
5717,200187,2022-10-04T03:15:11Z,4754
5718,200187,2022-10-05T11:19:06Z,1194
5719,200188,2022-10-04T08:52:03Z,1093
5720,200188,2022-10-06T05:17:00Z,693
5721,200188,2022-10-06T15:33:20Z,6235
5722,200188,2022-10-07T13:55:42Z,716
5723,200188,2022-10-08T13:45:17Z,10057
5724,200189,2022-10-14T18:58:02Z,7645
5725,200189,2022-10-15T11:34:24Z,5180
5726,200189,2022-10-15T17:28:10Z,4905
5727,200189,2022-10-17T05:37:11Z,3183
5728,200189,2022-10-17T15:32:39Z,1646
5729,200189,2022-10-18T16:03:30Z,7726
5730,200189,2022-10-19T00:35:34Z,5151
5731,200191,2022-10-10T12:53:29Z,2990
5732,200191,2022-10-12T02:30:18Z,1432
5733,200191,2022-10-12T21:23:45Z,6940
5734,200191,2022-10-13T11:28:38Z,198
5735,200191,2022-10-14T08:06:46Z,1580
5736,200192,2022-10-15T10:31:48Z,891
5737,200193,2022-10-11T20:45:36Z,3087
5738,200193,2022-10-13T10:42:35Z,3618
5739,200193,2022-10-13T13:25:50Z,5382
5740,200193,2022-10-13T16:04:16Z,4613
5741,200193,2022-10-14T00:42:13Z,1000
5742,200193,2022-10-14T02:44:58Z,813
5743,200193,2022-10-15T01:02:34Z,895
5744,200193,2022-10-15T12:25:27Z,7945
5745,200193,2022-10-17T01:35:38Z,297
5746,200194,2022-10-18T14:53:16Z,2793
5747,200194,2022-10-19T22:06:30Z,7001
5748,200194,2022-10-21T08:54:37Z,4169
5749,200194,2022-10-21T12:05:14Z,1149
5750,200197,2022-10-03T22:23:40Z,3885
5751,200197,2022-10-05T02:58:05Z,4746
5752,200197,2022-10-06T20:08:42Z,2093
5753,200198,2022-10-12T09:26:49Z,2691
5754,200198,2022-10-14T00:11:16Z,2472
5755,200198,2022-10-14T21:45:50Z,7070
5756,200198,2022-10-15T00:36:01Z,977
5757,200198,2022-10-16T01:38:12Z,1832
5758,200198,2022-10-16T05:53:32Z,8339
5759,200198,2022-10-17T11:58:18Z,3181
5760,200198,2022-10-18T17:42:24Z,2980
5761,200198,2022-10-19T03:00:50Z,4769
5762,200200,2022-10-02T10:05:22Z,4739
5763,200200,2022-10-03T17:37:29Z,3342
5764,200200,2022-10-04T05:01:42Z,7684
5765,200200,2022-10-05T14:33:22Z,6031
5766,200200,2022-10-06T20:56:03Z,11283
5767,200200,2022-10-08T11:32:02Z,5122
5768,200200,2022-10-09T10:19:55Z,1755
5769,200201,2022-10-22T13:15:38Z,8745
5770,200201,2022-10-24T05:05:16Z,6255
5771,200201,2022-10-26T02:18:50Z,2524
5772,200202,2022-10-10T23:09:30Z,594
5773,200202,2022-10-11T03:31:21Z,1990
5774,200202,2022-10-12T17:11:44Z,2860
5775,200202,2022-10-12T18:42:24Z,1393
5776,200202,2022-10-13T06:57:16Z,7302
5777,200202,2022-10-14T07:43:14Z,5017
5778,200202,2022-10-15T04:44:56Z,4025
5779,200203,2022-10-11T18:22:27Z,800
5780,200203,2022-10-11T23:59:39Z,1592
5781,200203,2022-10-12T11:35:24Z,4780
5782,200203,2022-10-13T20:48:03Z,3087
5783,200203,2022-10-14T20:38:10Z,891
5784,200203,2022-10-15T04:53:15Z,10204
5785,200203,2022-10-15T18:19:33Z,1590
5786,200203,2022-10-17T03:04:01Z,10332
5787,200205,2022-10-05T17:12:01Z,7804
5788,200205,2022-10-07T08:56:57Z,1813
5789,200206,2022-10-11T08:58:30Z,8658
5790,200206,2022-10-13T07:12:25Z,8377
5791,200206,2022-10-14T15:23:53Z,4952
5792,200206,2022-10-14T17:33:07Z,7398
5793,200206,2022-10-16T11:37:43Z,8153
5794,200206,2022-10-17T14:47:11Z,3678
5795,200206,2022-10-19T06:00:07Z,4195
5796,200207,2022-10-17T20:45:36Z,1950
5797,200207,2022-10-18T22:41:29Z,4248
5798,200207,2022-10-19T22:19:15Z,3764
5799,200207,2022-10-21T11:00:58Z,4122
5800,200209,2022-10-17T11:54:48Z,3279
5801,200209,2022-10-17T19:52:00Z,4174
5802,200209,2022-10-18T06:29:41Z,7380
5803,200209,2022-10-18T16:16:05Z,6213
5804,200210,2022-10-22T14:28:19Z,3442
5805,200210,2022-10-23T15:41:04Z,7783
5806,200210,2022-10-24T22:24:01Z,1790
5807,200210,2022-10-26T11:31:39Z,6428
5808,200210,2022-10-26T17:59:15Z,3782
5809,200210,2022-10-27T03:17:18Z,2691
5810,200210,2022-10-27T10:21:12Z,6805
5811,200210,2022-10-28T09:30:09Z,4747
5812,200211,2022-10-09T08:23:03Z,5843
5813,200211,2022-10-09T11:05:35Z,1495
5814,200211,2022-10-09T18:40:46Z,3757
5815,200211,2022-10-10T19:42:56Z,5556
5816,200211,2022-10-12T05:59:44Z,4569
5817,200211,2022-10-13T16:32:15Z,2586
5818,200211,2022-10-14T15:27:29Z,597
5819,200211,2022-10-14T18:42:40Z,3597
5820,200213,2022-10-09T01:40:47Z,10626
5821,200213,2022-10-10T13:23:40Z,954
5822,200213,2022-10-11T05:02:11Z,576
5823,200213,2022-10-13T00:01:28Z,792
5824,200213,2022-10-13T09:47:30Z,5296
5825,200213,2022-10-14T09:21:14Z,3199
5826,200213,2022-10-15T08:52:50Z,2942
5827,200213,2022-10-16T05:44:42Z,3223
5828,200213,2022-10-16T15:32:32Z,3588
5829,200215,2022-10-02T09:59:43Z,3504
5830,200215,2022-10-04T02:40:42Z,636
5831,200215,2022-10-04T16:02:03Z,5275
5832,200215,2022-10-05T16:44:33Z,1794
5833,200215,2022-10-06T14:37:04Z,2399
5834,200216,2022-10-10T19:34:29Z,396
5835,200216,2022-10-12T14:15:07Z,195
5836,200216,2022-10-13T17:35:18Z,3678
5837,200216,2022-10-15T11:10:12Z,2256
5838,200216,2022-10-17T01:39:39Z,2720
5839,200217,2022-10-04T01:55:26Z,3083
5840,200217,2022-10-05T12:54:17Z,1545
5841,200218,2022-10-11T00:47:35Z,5695
5842,200218,2022-10-11T15:55:43Z,995
5843,200219,2022-10-15T04:21:32Z,2781
5844,200219,2022-10-16T15:55:12Z,3689
5845,200219,2022-10-18T09:48:18Z,4339
5846,200219,2022-10-18T14:09:37Z,7538
5847,200219,2022-10-19T14:43:36Z,6172
5848,200219,2022-10-20T05:09:54Z,3197
5849,200220,2022-10-08T10:53:13Z,3974
5850,200221,2022-10-07T23:37:12Z,8347
5851,200221,2022-10-08T15:12:34Z,4484
5852,200221,2022-10-09T11:54:51Z,297
5853,200221,2022-10-10T20:24:51Z,2691
5854,200222,2022-10-18T12:24:51Z,4858
5855,200222,2022-10-20T11:53:05Z,1905
5856,200222,2022-10-21T07:35:04Z,3586
5857,200222,2022-10-22T17:32:47Z,6542
5858,200222,2022-10-23T19:43:03Z,6655
5859,200222,2022-10-24T15:24:39Z,4050
5860,200222,2022-10-24T21:51:59Z,3226
5861,200222,2022-10-25T06:40:21Z,5735
5862,200223,2022-10-16T04:35:06Z,1593
5863,200223,2022-10-17T08:29:35Z,2001
5864,200223,2022-10-18T08:16:52Z,2691
5865,200223,2022-10-20T02:10:53Z,5163
5866,200223,2022-10-20T05:49:56Z,4557
5867,200223,2022-10-21T13:18:16Z,7682
5868,200224,2022-10-11T08:07:51Z,5384
5869,200224,2022-10-12T08:34:54Z,2784
5870,200224,2022-10-13T00:40:36Z,792
5871,200224,2022-10-14T05:02:54Z,2343
5872,200224,2022-10-16T00:13:47Z,6175
5873,200224,2022-10-16T03:36:02Z,6120
5874,200225,2022-10-03T22:22:11Z,5870
5875,200226,2022-09-30T23:38:00Z,1115
5876,200226,2022-10-02T03:00:47Z,6889
5877,200226,2022-10-04T03:38:09Z,5982
5878,200226,2022-10-04T17:27:20Z,4650
5879,200228,2022-10-07T10:35:17Z,5390
5880,200228,2022-10-08T20:37:49Z,4191
5881,200228,2022-10-10T05:11:53Z,4629
5882,200228,2022-10-11T07:51:33Z,2478
5883,200232,2022-10-10T07:05:51Z,891
5884,200232,2022-10-11T20:48:20Z,4754
5885,200232,2022-10-12T22:14:47Z,693
5886,200232,2022-10-13T12:53:48Z,5436
5887,200232,2022-10-15T07:36:48Z,4755
5888,200232,2022-10-16T18:32:17Z,773
5889,200232,2022-10-17T01:50:03Z,2280
5890,200232,2022-10-18T06:47:44Z,9138
5891,200232,2022-10-19T19:26:49Z,7038
5892,200233,2022-10-17T15:14:47Z,495
5893,200234,2022-10-16T07:27:54Z,3874
5894,200234,2022-10-17T21:03:32Z,895
5895,200236,2022-10-04T00:09:13Z,4148
5896,200236,2022-10-05T18:37:25Z,1095
5897,200236,2022-10-07T13:29:07Z,7849
5898,200236,2022-10-08T15:53:28Z,4301
5899,200238,2022-10-13T08:55:36Z,5746
5900,200238,2022-10-13T11:54:17Z,8678
5901,200238,2022-10-13T22:35:41Z,5482
5902,200238,2022-10-14T21:32:13Z,954
5903,200238,2022-10-16T06:58:31Z,900
5904,200238,2022-10-16T23:31:54Z,5207
5905,200239,2022-10-12T07:09:38Z,7147
5906,200239,2022-10-13T23:58:51Z,1098
5907,200239,2022-10-14T16:02:59Z,3585
5908,200239,2022-10-15T19:46:00Z,6231
5909,200241,2022-10-09T16:31:01Z,1944
5910,200241,2022-10-10T05:10:04Z,7187
5911,200241,2022-10-11T05:47:49Z,8021
5912,200241,2022-10-13T02:23:44Z,6964
5913,200241,2022-10-14T01:06:47Z,2389
5914,200241,2022-10-15T19:04:53Z,3551
5915,200241,2022-10-16T17:31:44Z,8245
5916,200242,2022-10-04T20:27:18Z,2151
5917,200243,2022-10-08T06:57:31Z,3697
5918,200243,2022-10-09T04:13:57Z,4978
5919,200244,2022-10-05T12:33:34Z,1691
5920,200244,2022-10-05T18:48:29Z,1791
5921,200244,2022-10-06T08:08:00Z,7342
5922,200244,2022-10-07T22:03:34Z,5896
5923,200244,2022-10-09T21:07:56Z,5233
5924,200244,2022-10-10T14:06:13Z,9054
5925,200244,2022-10-11T21:53:36Z,3134
5926,200244,2022-10-12T23:16:04Z,1749
5927,200244,2022-10-14T19:48:53Z,6342
5928,200246,2022-10-04T12:49:41Z,6058
5929,200246,2022-10-06T06:43:09Z,3941
5930,200246,2022-10-07T10:27:53Z,5831
5931,200246,2022-10-08T05:51:20Z,4281
5932,200246,2022-10-09T17:18:11Z,8466
5933,200247,2022-10-17T02:28:16Z,1790
5934,200247,2022-10-18T13:12:00Z,8152
5935,200247,2022-10-19T05:02:14Z,3182
5936,200247,2022-10-19T16:05:55Z,995
5937,200247,2022-10-19T17:24:33Z,6524
5938,200249,2022-10-16T09:04:25Z,895
5939,200249,2022-10-16T11:03:15Z,4340
5940,200249,2022-10-16T19:02:38Z,3980
5941,200249,2022-10-17T12:49:20Z,5330
5942,200249,2022-10-19T05:26:46Z,4292
5943,200249,2022-10-20T12:25:58Z,6528
5944,200252,2022-10-08T01:07:28Z,4243
5945,200252,2022-10-09T23:00:17Z,8659
5946,200252,2022-10-11T08:05:36Z,5877
5947,200253,2022-10-17T18:10:23Z,6049
5948,200253,2022-10-19T16:39:24Z,2290
5949,200253,2022-10-20T21:09:35Z,7801
5950,200253,2022-10-21T15:20:31Z,693
5951,200253,2022-10-23T09:31:05Z,5557
5952,200253,2022-10-24T04:10:34Z,7547
5953,200253,2022-10-24T14:22:06Z,8972
5954,200253,2022-10-24T22:48:31Z,3346
5955,200253,2022-10-26T08:17:12Z,3188
5956,200254,2022-10-09T11:18:58Z,636
5957,200254,2022-10-10T15:10:32Z,300
5958,200254,2022-10-11T10:47:35Z,1495
5959,200254,2022-10-13T00:37:10Z,998
5960,200254,2022-10-14T00:00:03Z,9362
5961,200254,2022-10-14T20:07:54Z,5631
5962,200254,2022-10-15T02:27:03Z,3890
5963,200254,2022-10-16T00:37:12Z,6898
5964,200255,2022-10-18T13:12:09Z,6892
5965,200255,2022-10-19T05:12:28Z,500
5966,200255,2022-10-19T08:03:44Z,2119
5967,200255,2022-10-19T13:24:21Z,4283
5968,200255,2022-10-20T11:34:55Z,6944
5969,200255,2022-10-22T10:41:46Z,5572
5970,200256,2022-10-19T08:44:21Z,600
5971,200257,2022-10-07T16:48:11Z,1000
5972,200257,2022-10-09T17:36:57Z,5080
5973,200257,2022-10-09T20:23:00Z,5810
5974,200257,2022-10-11T05:11:50Z,5667
5975,200257,2022-10-11T13:00:49Z,7324
5976,200257,2022-10-11T20:20:33Z,11021
5977,200257,2022-10-13T18:00:25Z,5660
5978,200258,2022-10-07T19:49:31Z,1881
5979,200258,2022-10-08T11:38:00Z,2861
5980,200258,2022-10-08T21:19:08Z,9654
5981,200258,2022-10-10T01:30:27Z,4355
5982,200258,2022-10-10T10:46:57Z,3221
5983,200258,2022-10-10T20:38:28Z,4115
5984,200259,2022-10-17T17:10:33Z,597
5985,200259,2022-10-18T22:28:14Z,6187
5986,200259,2022-10-20T01:17:05Z,996
5987,200259,2022-10-20T15:24:31Z,5173
5988,200260,2022-10-20T23:41:28Z,4267
5989,200261,2022-10-21T09:29:56Z,9052
5990,200261,2022-10-21T19:51:51Z,6513
5991,200261,2022-10-23T10:18:53Z,7160
5992,200261,2022-10-24T16:09:12Z,100
5993,200261,2022-10-26T12:03:37Z,4191
5994,200261,2022-10-27T02:40:14Z,4363
5995,200262,2022-10-10T06:58:12Z,2281
5996,200262,2022-10-11T05:25:05Z,6509
5997,200262,2022-10-12T03:44:00Z,5462
5998,200262,2022-10-14T01:09:46Z,2653
5999,200262,2022-10-14T19:38:39Z,2089
6000,200263,2022-10-10T13:25:48Z,7573
6001,200263,2022-10-11T09:51:02Z,1794
6002,200263,2022-10-11T18:12:07Z,4815
6003,200263,2022-10-12T03:34:33Z,1946
6004,200263,2022-10-13T20:18:31Z,5246
6005,200263,2022-10-15T09:27:50Z,3724
6006,200264,2022-10-19T16:50:41Z,1736
6007,200264,2022-10-21T09:33:56Z,5954
6008,200264,2022-10-23T00:33:44Z,2707
6009,200264,2022-10-23T19:33:28Z,5404
6010,200264,2022-10-25T15:21:56Z,2885
6011,200264,2022-10-27T10:06:16Z,7031
6012,200264,2022-10-29T04:27:51Z,1950
6013,200264,2022-10-29T08:21:47Z,3092
6014,200264,2022-10-29T23:14:21Z,4431
6015,200265,2022-10-07T02:45:49Z,297
6016,200265,2022-10-07T09:42:37Z,5835
6017,200265,2022-10-09T00:18:12Z,9480
6018,200265,2022-10-10T07:07:30Z,7227
6019,200265,2022-10-10T23:02:46Z,897
6020,200265,2022-10-11T20:52:07Z,2753
6021,200265,2022-10-12T12:16:33Z,8047
6022,200266,2022-10-06T21:57:30Z,1990
6023,200266,2022-10-08T00:21:44Z,5084
6024,200266,2022-10-09T23:11:13Z,8018
6025,200266,2022-10-11T13:53:32Z,4876
6026,200266,2022-10-11T23:53:34Z,4338
6027,200266,2022-10-12T17:23:55Z,7626
6028,200266,2022-10-13T04:47:39Z,7514
6029,200266,2022-10-14T06:58:27Z,1790
6030,200266,2022-10-14T08:47:12Z,1963
6031,200267,2022-10-11T03:12:09Z,3872
6032,200267,2022-10-11T20:53:23Z,1176
6033,200267,2022-10-13T03:15:57Z,2956
6034,200267,2022-10-14T09:55:28Z,6841
6035,200267,2022-10-15T13:47:24Z,6403
6036,200267,2022-10-15T22:21:02Z,2416
6037,200267,2022-10-17T18:29:18Z,1709
6038,200268,2022-10-15T15:12:17Z,3608
6039,200268,2022-10-15T22:46:38Z,3861
6040,200268,2022-10-16T02:03:02Z,4865
6041,200268,2022-10-16T07:42:29Z,8209
6042,200268,2022-10-17T11:09:04Z,4085
6043,200268,2022-10-19T12:06:14Z,993
6044,200268,2022-10-20T10:30:58Z,6157
6045,200269,2022-10-11T11:51:48Z,10688
6046,200269,2022-10-12T12:43:13Z,1113
6047,200269,2022-10-12T20:21:56Z,1196
6048,200272,2022-10-08T06:55:30Z,6865
6049,200272,2022-10-09T15:45:57Z,4355
6050,200272,2022-10-11T11:52:33Z,1782
6051,200272,2022-10-13T01:46:05Z,2182
6052,200272,2022-10-14T22:58:17Z,698
6053,200273,2022-10-15T23:38:15Z,1672
6054,200273,2022-10-17T20:42:30Z,299
6055,200273,2022-10-19T20:01:19Z,1790
6056,200274,2022-10-09T01:57:47Z,3665
6057,200274,2022-10-09T15:30:09Z,2250
6058,200275,2022-10-11T04:07:14Z,11149
6059,200275,2022-10-12T13:37:14Z,1385
6060,200275,2022-10-13T05:01:51Z,2588
6061,200275,2022-10-13T22:36:45Z,2093
6062,200275,2022-10-14T06:18:26Z,4702
6063,200276,2022-10-08T11:42:38Z,1365
6064,200276,2022-10-10T03:23:39Z,6003
6065,200276,2022-10-11T21:34:56Z,5361
6066,200277,2022-10-16T02:15:11Z,7142
6067,200278,2022-10-08T08:44:13Z,8164
6068,200278,2022-10-10T05:54:28Z,7204
6069,200278,2022-10-11T01:48:21Z,7073
6070,200278,2022-10-11T09:46:02Z,9537
6071,200278,2022-10-13T06:23:02Z,2926
6072,200279,2022-10-08T18:33:46Z,5711
6073,200279,2022-10-08T20:39:42Z,8337
6074,200279,2022-10-09T19:23:23Z,3076
6075,200279,2022-10-11T01:40:43Z,6504
6076,200279,2022-10-11T19:51:19Z,4421
6077,200279,2022-10-12T20:59:08Z,1790
6078,200281,2022-10-12T22:30:24Z,6344
6079,200281,2022-10-14T08:57:26Z,556
6080,200281,2022-10-15T04:08:06Z,6919
6081,200281,2022-10-15T11:38:08Z,2691
6082,200281,2022-10-16T17:25:04Z,4563
6083,200281,2022-10-17T23:54:52Z,1293
6084,200281,2022-10-18T23:44:09Z,3481
6085,200282,2022-10-19T18:54:44Z,6322
6086,200282,2022-10-20T05:58:11Z,3176
6087,200282,2022-10-21T16:15:42Z,7321
6088,200282,2022-10-22T17:47:27Z,2790
6089,200282,2022-10-23T02:51:55Z,5623
6090,200282,2022-10-24T04:16:11Z,916
6091,200282,2022-10-26T03:27:16Z,2844
6092,200283,2022-10-18T10:27:22Z,598
6093,200283,2022-10-19T13:10:08Z,2521
6094,200283,2022-10-19T15:45:02Z,4736
6095,200283,2022-10-20T11:37:44Z,8458
6096,200283,2022-10-21T13:21:39Z,1603
6097,200283,2022-10-22T19:23:50Z,3305
6098,200283,2022-10-22T23:02:10Z,5181
6099,200284,2022-10-08T19:40:35Z,6751
6100,200284,2022-10-09T15:26:20Z,6063
6101,200284,2022-10-11T11:13:08Z,2845
6102,200284,2022-10-12T15:30:30Z,7610
6103,200285,2022-10-19T09:33:50Z,5263
6104,200285,2022-10-19T22:48:00Z,2421
6105,200286,2022-10-13T19:21:08Z,7230
6106,200286,2022-10-14T02:41:21Z,3271
6107,200286,2022-10-15T12:19:39Z,10087
6108,200286,2022-10-17T02:48:18Z,6442
6109,200286,2022-10-18T15:42:39Z,1170
6110,200286,2022-10-18T18:31:27Z,4454
6111,200287,2022-10-17T03:57:40Z,4376
6112,200287,2022-10-18T21:02:20Z,4923
6113,200287,2022-10-19T07:04:20Z,3979
6114,200287,2022-10-20T19:13:46Z,8903
6115,200287,2022-10-22T03:37:09Z,1050
6116,200287,2022-10-22T11:09:31Z,6966
6117,200287,2022-10-23T00:37:25Z,1431
6118,200288,2022-10-17T08:57:54Z,1196
6119,200288,2022-10-18T12:45:26Z,3282
6120,200288,2022-10-19T10:51:18Z,2323
6121,200288,2022-10-20T22:21:56Z,11005
6122,200289,2022-10-16T06:43:14Z,8803
6123,200289,2022-10-17T09:55:11Z,7868
6124,200289,2022-10-17T17:27:38Z,5167
6125,200290,2022-10-12T01:09:33Z,6108
6126,200290,2022-10-13T22:44:07Z,2847
6127,200290,2022-10-14T03:37:14Z,6041
6128,200290,2022-10-15T10:14:07Z,3403
6129,200290,2022-10-16T21:07:51Z,3924
6130,200290,2022-10-17T05:45:46Z,1274
6131,200291,2022-10-17T05:03:07Z,2392
6132,200291,2022-10-17T22:44:50Z,9957
6133,200291,2022-10-18T07:05:53Z,5147
6134,200291,2022-10-18T12:33:50Z,5266
6135,200291,2022-10-20T12:23:09Z,9040
6136,200291,2022-10-21T03:45:50Z,700
6137,200292,2022-10-11T03:43:51Z,7133
6138,200292,2022-10-11T08:52:09Z,7658
6139,200292,2022-10-13T05:29:44Z,5596
6140,200292,2022-10-14T19:20:04Z,5355
6141,200293,2022-10-16T01:35:15Z,3549
6142,200293,2022-10-17T12:57:00Z,2319
6143,200294,2022-10-13T04:39:31Z,594
6144,200294,2022-10-14T04:51:39Z,6529
6145,200294,2022-10-15T14:35:46Z,5276
6146,200294,2022-10-16T10:07:11Z,4361
6147,200294,2022-10-16T13:14:45Z,2363
6148,200294,2022-10-16T23:35:58Z,5382
6149,200294,2022-10-18T06:36:32Z,5536
6150,200296,2022-10-09T06:18:44Z,7924
6151,200296,2022-10-09T09:28:27Z,5143
6152,200296,2022-10-11T04:59:50Z,1352
6153,200296,2022-10-11T06:00:26Z,2782
6154,200296,2022-10-12T22:06:47Z,5030
6155,200296,2022-10-13T03:33:06Z,3457
6156,200298,2022-10-08T19:54:04Z,4579
6157,200298,2022-10-09T18:49:08Z,1980
6158,200298,2022-10-10T05:50:33Z,1134
6159,200298,2022-10-10T13:15:35Z,4576
6160,200298,2022-10-11T04:36:41Z,2194
6161,200298,2022-10-12T19:31:28Z,1665
6162,200298,2022-10-13T10:50:14Z,5969
6163,200299,2022-10-11T10:05:48Z,8357
6164,200299,2022-10-12T11:30:30Z,5062
6165,200299,2022-10-14T11:05:16Z,4414
6166,200299,2022-10-14T15:16:58Z,4756
6167,200299,2022-10-16T00:11:22Z,2388
6168,200299,2022-10-17T07:04:05Z,6691
6169,200299,2022-10-17T09:38:06Z,598
6170,200302,2022-10-16T19:56:55Z,9692
